product_id,rating,user_id,review_title
B01IBRHE3E,4.2,"AFAVJJJRDJZCFKPZ4ACGTYBLRJBQ,AEZBJMTSQQ7IGWYTZDUQ24KXSFWA,AFGZQNTKB7GCYDFGCOV2MF2VBSXA,AHM3MJSP4J3IJUZE6ENH3352KDVQ,AFDE6CEFGDYLXV7SSVU7NCEZKXKA,AHNR5FBWUV4A5XSJXNBBK26US5XQ,AH2YX7BOKWSCK4CRS3U5IOHLPPQQ,AGNBRGWKNVYUJI43BQVDG7UPV6PQ","Very fine product..,Good,Worth the money,Does what it says,Value for money product but brush is not good.,Easy to use,Good product,Worthable"
B01N6LU1VF,4.3,"AF7IXQKBUL6NEIQG4R53LMJJUGXQ,AFVFGVFOC6WUUL7VZ3ZSBDAFMPOA,AHIQYP5QKXYWXGJC5Z6YGIZVQTKA,AGCXB54PNFRXYGF7NLH66BHO6S7A,AGJTDMCUUNZJRJKAQGZNFBSZUAMQ,AEBHV4MEUEGYYUNRYNMTNAEZFRBQ,AEFIFJIV3YDBR7WKSDYX4JEQSCDA,AGJ7FX6Z4B7QEM6DG2BT26XG6XWA","It takes Forever - to transfer anything. Maybe I - misunderstood ""Ultra"" or somebody missed ""Ultra-Slow"" in the model tag line.,Comprehensive Review of Product, Company & Seller,Desigh and usage,Good purchase not best,Sd card,Good Quality product,Pendrive Quality to Aacchi H Par , Storage 64 Gb Ki jagah 61 Gb Hi Milta H 3Gb Kam Milta H,Good"
B07XLML2YS,4.2,"AF3HHR5VANS5ZX2IATPSOZDFEP7A,AEGDY32LMHDQODUG3Y452L2DSSOQ,AFYM2YCDE6SZB4OHEG4NX7OWJI5Q,AGIT26W6BSDLN6OOXKXIYASNSPXA,AG6WNF3AQBACEWDTRW6UM2MALT2A,AHKRFXJ6RBOTGHZ2QFSLO5BBRHIA,AHMRH27KXXRCKPVINMYZCJRLSGZA,AGOU3P3LXMXSZTQLWKGNGS3Y5TYQ","VFM indoor use (living room/bedrrom) use and clear view upto 120sqft rooms,Best camera in its segment but the app lags,Best,You have to pay to avail all services,All good,I was sent a used product...,Good Product,Upto mark"
B086WMSCN3,3.9,"AEU6MYQDUVKLBHRXLKVRUIEWLX6Q,AHCIZVWUXAKRCE6KVLLMUKEL2QMQ,AGBUNLUGN3BK6UA3QIFOWGZVTLFQ,AH6WR7DW4S5LL5XV6UALLTX7XH6A,AFC5A2WLRTDARIZXW6FH3SDWVD5A,AHW76O7CH2OHYK2TO5A5BKXJMRTQ,AFEXISDUUT35W2QRLZHXXRXSAG6Q,AGB7Z7NMD5362JFEZKZOJJJHD5OA","Good,Bluetooth range coverage is poor,Good product,Below average product model,Good product.,Complaint,To be honest these ear buds are actually decent and legit,Nice Product"
B003B00484,4.3,"AG2ICOYPSOV5SGBKFEYHGKCNK7PA,AGJ3OQ4X262D3MAQZ3CLCRVR5R3Q,AGWXCIC2IWWGNN5I4QTFMPSLSTHQ,AHG33NYBIPVHA7BABNXDT4NDZBMQ,AFWPPZRH2WVNMVTLFNXMAJCTTVFA,AG7Y7ZU2S5Y2H7UJX6AFGQSRB7ZQ,AHAVRPA7Z3PKTTWVBVUISCKI7RYQ,AHKW7DR7CHI2WL772IRNUK3SOAUA","Works Good,Perfect replacement cell for trimmer,Wow,As they said in ad worth it,A good product,Fit for phillips trimmer.,Good,Good Product"
B085194JFL,3.7,"AEO5FHWNOSFBT554DKQAG4ICBGFQ,AGIQ5Y7Q4MKZ542KKVFZLAIZV6GQ,AFD53TWXXCPJAYQJ7REZPW34AKKQ,AHBMHE56M3IAD7Z4KXUKREAZX3WQ,AFR4YULNFZZC5DJOWH2KNFAOM6BQ,AEP5UMK4KDMGZGBHBLZDB2R37OMA,AHLKQWAPXICPCSCIPIF6C6FOENOQ,AHTBS46SCEBGWK4SUH3FOQEORR3Q","Good product ; Average Finishing,Save it purpose well without any issue. I am satisfied,No issues,NO NEED TO PUT AUX CABLE FOR CONNECTING AUDIO FROM SECONDARY MONITOR,Good product,Not so Bad,Good,Worked will for only 3-4 months."
B09F6S8BT6,4.3,"AHEVO4Q5NM4YXMG2HDDXC5XMBGRQ,AFZPH7ZAWX5VDY3HOBNYRDGIDBVA,AFURD6VVHRG4HZ36KXGXYUTVUDLA,AHJF5BZJNDLXJXSW74ZPLHGO7GUA,AFUS52CHEA75E2YGQ6SYGP3PKBGA,AGS3YC22FW2PCSH3I7ODDXETZ6BA,AGGI2H2AGOIX6IBDJRWULYUP5DPQ,AG4TU4LCQXF2XTLMMGMFTNWL3OOA","Good,Sound is very low another brand comparing in better,Service provider not meet my home refuse, tv i am not using bad service,Good product,Ok super,Floor stand does not come with it ...,Good,A budget friendly TV with a clumsy UI and Remote"
B003L62T7W,4.3,"AE6DY6YWTSSE3XNHDXZDGQM2JL2Q,AES3UPSNCD37JZLHZ3OIILRLLLCA,AESL7YEFFKTIZRBEDUCMD56K6VQA,AHEV734TKPP6CEJPWIMMHA65SL2A,AGBLMQ2TLWRDFQ32LGRIVVPYOQVQ,AHKUSAJGBXVQQSDC4RCKHF6PFODQ,AEPEJSIYSFPXKOXPS2QHZ7P5VCIA,AEU44FW4XJBDB33N4LYZMVLOUYOA","Handy Mouse,Good quality mouse,Good one.,Good,Good cheap reliable,Gud quality mouse,Very comfortable,Quality + Less Price Makes it Best to buy."
B09P18XVW6,3.9,"AFO7LXSMPQDD7JG6I5QARG5I4N6A,AFWFOKIGSV22T2HT62VTTV6LUN3Q,AHF32Q6YAAQ7QNHEROCDCCWFUOPQ,AECXZYGASHXD24MRMRWAS4JAHENA,AF2GDZL7TSXL4TIODN72IU3MWGMQ,AFDOG7VEXVBQAS7QZY7S4S37GKAQ,AFZUN3PXHMWKAANEXOL22647UYBQ,AGQQ5YMVO337YAMQZFRARULONQ5Q","Best for this price,Nice starter smartwatch,Work,Very light weight watch,Smart watch,Good looking,Super,Good"
B00LZLPYHW,4.4,"AGQBRQKHB6V2GKNP5NQCBG3TZFPQ,AGXXROFSXQ7UYFJ4SM2KRSY5GNUQ,AE4OJDGKLBRC3SKJV2S3AHVXBWBA,AEUDSXTROWKKBDOIXDIPXVUR5GAA,AGB2VOIFUR7OVK5G6TMSPV52XHFA,AF6LSVYUDV7WMLIBPHXHBDSVFDTA,AHPXWAFSPVEID3MIG3SFU4XFOSLA,AF7QEOPISA5J33YVAQWX2EGDEPUQ","Good,Boss of premium note books 🏆,Didn't expected single binding!,Good purchase,Good Quality but paper could be thicker...,Worth the Money!,Good quality,Nice products"
B09NHVCHS9,4,"AHIKJUDTVJ4T6DV6IUGFYZ5LXMPA,AE55KTFVNXYFD5FPYWP2OUPEYNPQ,AEBWA5I4QFCA3P3OBEPMELBGN4GQ,AHMGAC6QM62UXNEOCZIHLHSXPP2Q,AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,AEAMIR3CMSA32IDEINSJKHRNANTA,AF355FTXYAKFH5NYPRTE7SL3WO3Q,AG5DWPD54QGSLWJ6QUFERLPNAX4Q","Worked on iPhone 7 and didn’t work on XR,Good one,Dull Physical Looks,Just Buy it,Go for it,About the product,Get charging cable at the price,Working well."
B00NNQMYNE,4.5,"AGK3NNXG44TLWHYTJ2OAY4JMD3VA,AGKSHSI672DMOJKNVYC33PPKNISQ,AGTC43ZF53CWD5YIEPDMGMDP22TQ,AGHCWVVH53TQGWLKJOGWOYCLLU6A,AGWXGUALH6VESAYTZGWBZBUDTWFA,AESGEGKMDBH4NA6TM7NJILHKW3WQ,AEMDPZ5BX65L4P5KNIF3MZTZ6PEQ,AGRH5LRSEB7REHEO2KY6RSZYERTA","Super,Excellent structural rigidity,Durable and classy,Sturdy. Good quality,Good quality and durable.,Best,Good,Tough built quality and smooth movement of zip"
B0B217Z5VK,3.9,"AH2QFGBZYKJDYPAKHEEXUKLZDYTQ,AG2RP4LU7VSU67OTVBAC6LSKI3PQ,AGC6NVLEXXVXAOMXP46RL2622EBA,AEQHT4NCWZ6DDFMOV3QW3W7N5HDQ,AGPYAZNUEWYCAGM4A4WWQNUXD25Q,AEEH35CH4JAERU44DZYQVKQVXGHA,AF67OFMRED2DAQUDHR32ZPSIZEAQ,AHFCRBRVKYQJW75E4DQHUOXK7IVA","Clear voice,Nice,Good and recomended,It was a nice product,It's good.,Vishal Mandal,Value of Money,Bass quality was good"
B07B88KQZ8,4.3,"AEWM6BXJQ76ZA3JH3TEG3ORMEDCA,AFWCCY4OETWIYGV47TLKUZG3NAZA,AG2SGIEE46YOK5J5WFS52KHY4PYA,AHTWRETINVEPSRPIOUQTVART3IBQ,AFRSGOLOZ6Q45OOHXXHDH25XYHCQ,AEO6PDZZEPLEYE6MLIQMEEOEVJEQ,AELS6LXTPB4C5JNSXZVLDQDAZ42Q,AFV3TYH4ZUHBEHG57TJOZ6XAQICA","Don't believe the other reviews,Awesome sound and clarity for like name JBL,Bass is ❤️,Quality,Excellent sound quality and bass,, gud battery life Best speaker for single room use,Sound is not protect,Good audio.,Not a significant upgrade from JBL Go"
B01M4GGIVU,4.2,"AGVUE2NFN2MQEOQ4PR525B2ZI5PQ,AFO4M4BQ2WS7A3LPKJY45B5C7DYQ,AG6CREU25N6P2H7RCHNIU6GGJ5BA,AHFITGJEF76CXALJZLYP6OIC4EOA,AG54MN24SX3EMMON4AMBUNL74K3Q,AF3GETWWBGMLASY2KKNNBS2VO6DQ,AHEIPXMFMVWHNPLGUXUIV5XNP2SA,AFWQRBBVJWYTYUFQHUJE63S6VXJQ","Cheap product and same is the performance but does the job,Good,No Box!!!,Good,Value for money,A very good quality cable with rubust built, and it does the work.,Value money,Good product."
B07Z3K96FR,4.1,"AFUWVHBC2SCTJ7VEAWEIEYW5V4KA,AFYBMZW3AZJKJJTALIIXD7ZGEHKA,AFUFHMKHZZMFJX554XNEXXTJXWEQ,AHXXQS4GRLX7EK5BE6LFT6OKTWZA,AGUPGGFPP73O6INTDQ4RCOGZA2HQ,AGNZRKED7ZOR5CWLAVUPIYAYAOGA,AET5GWBU6F666XIYM4PJ6EY5WCKQ,AHQ4S2IRIVYCHMRQ2JX27C6KY3IQ","Gud for the price, but adhesion quality is not very good,Nothing unique……,Attracts too much finger impressions,Perfect Fit (Almost),Easy to install,They provide tissues and wipes,Work well and easy to install,Gud product in budget"
B0756CLQWL,4.2,"AFR7NDA6QYOPSCNJIDXRDRHJIYXA,AHHCHJMZSYKSIE6TTZMRNSBE7WTQ,AFSPQFXDIKOSTXLMOGOBF4WR4SPA,AGHBP6BZR4HZMOMFJ7O2A22EAEWA,AHIPJJAVOME7HM7PQCZAEOJRLLSQ,AFYOIOJCLIUTH3O47WX3UURCJZ2A,AFHSGENEII3KZX2B4PUT7PN4E2AQ,AHAMQ4BF5OY7VBA7DZTCFBRK7QPA","Value for money,Very good.,Overall good but very fragile! KEYS STOPPED WORKING AFTER 3 MONTHS,Got what I wanted,good,Recommended I used wired version,slightly overpriced but worth it.,Product"
B004IO5BMQ,4.5,"AGIOL4B6EPMZ63RZQFWZWI33O2EA,AG33OJYQIXPPS7CONXFHC5GEYEQQ,AEGA5UJCOTFHN4JW6PDCIHQGYTEA,AFQM22ZZXTGUTLGC7WE4BVLEZW7A,AHNW7DHVU2D3PR2CDGHWALCLXWPQ,AFEVDY2YG3NENBI47RFAXQ7ZEEBA,AGMFAVIBZTCLSNBIEME5SBNPIQ4A,AEWIIDMBKGRGGXGMHUDHSJRSYABQ","Good silent mouse,Too small to hold!,Reviewing after 8 months of with battery backup review,Its very small  do take note of that,** Nice product,Good product,Good Buy for normal use in office,Stylish mouse"
B09Z6WH2N1,4.2,"AG2V3QSA4MVD6RPA5UGUMYMH3PXQ,AGHIZULBQOJPXZ2EUBOVSCRTBI4A,AEFNEVSP4WMJVLBSRPH3YKKRSDWA,AFW6KM45ORMBEVYBQ4QMSGG2ODOQ,AGB2EEPBUR5MIG35HYFKQFWBDHNQ,AHXTIJOG7AQRG6AAFQC6P74S5WYQ,AHSOOVRJXP7QJTQUF6JLK3WGI3AQ,AHK2ZYSXEGSQYPDXT53GDNFSEWXA","Very useful,Very useful item to make your phone cables long lasting,Price can be reduced as this product is not worth for 80 rs,Value for money,It is useful,Good product,Good quality,Its good item in this money"
B01HGCLUH6,4.2,"AF5YAAI52AMX6HOPQF2J3SOJESLA,AEU76NMTP5BLAI4YLE37G5UXRMMA,AF5SLHZEFIV3ISEOW2STG3EWYNQQ,AE45TP5ZURNMWK6GGPJ3F75P4ZZA,AHEA3K6ANMNJUJMNXADMGWWCQ7SQ,AFIRCW3B6RJPGLBHGXSYUWY27DNA,AHNBZ3WPTLGJBSD4DMHKPHJ7XDHQ,AHCEOI6ITIDUNPWUJ4UXVSLL4YGQ","Received defective item update: better now,Good product,Good connectivity,Good 👍,Go 4 it.....,Easy to Install,Nice product.,Works good"
B01N4EV2TL,4.3,"AH6SGND2YZGJPEXEPAT6XTKVRWLQ,AHUKUGMWTTVQ5MYELQCPYTG2PYPQ,AFDHR2G2FNUFDTSWHO4LCLMB6ZYA,AGAPQRGQHJFMTSOOUP4ASESAQ74Q,AGHDPSPN25DVVA7HJ2AH25FTKQFA,AHGT6UU5RQGF6YSGFMDIXANEX5RA,AG6L76MYOFGJ2MUPN3XH2RN6KXHA,AHI55SSF7NUY4BMJHZVXTUAI4Q7A","Good for typing, compact,Good product but bad packing,liked it,No caps lock light,All good, except the tiny dongle which has high chances of loosing.,Amazing product incredibly bad packaging,GOOD 👍,Mouse light is not working but it’s working"
B08MZQBFLN,4,"AHB4AEOCLEVH2JSTXPU737KTXS4Q,AHXC62FGJRYSCJEBZEZVALOML3GA,AGZPAEOZFLFBCYQLIKZGSERRSPIA,AE3T6AOS4TGSVXSZ7QPC4ANCQ3TQ,AG5Y7T4IINHLVZVMTSVQVFGJEITQ,AEYZIV7VQ5N4JLPNJBE2H5R4FX4A,AHZSWCFTWESY2N2RK4BVWBMM4TZQ,AGMSYOF7SPTTR7ZTP3VWPKWTZFVQ","Nice but price should be reduced,WORTH FOR MONEY,Good meterial,Table is good,VALUE FOR MONEY,Good product,Please sell spare parts also,Good"
B0752LL57V,4.5,"AFCKVOFM46DHVEVU7M4ABUCXDLLQ,AH6ROKDEOWF5LFGRK4GWLYNSO6YQ,AGWSJPW7AT2OTWNRZGKCMRT4TPYA,AFX3S2XJA42O4HP6JF2F2MM5XGFA,AHZJIQSIZULMCKUVKKUV7WG5PEKA,AGSOOGPVVNTJXHSJK7FBA7ZJHIHQ,AE5BCR4FI23IPEGD3ZSDWOGO4ALQ,AGJ64A22CHS6NGAE6LD7G7PHCYKQ","Very easy to use,Easy to use .,Best calculator for CA students,good performanace,Nice,Best,Very nice and steardy,Good product"
B08K4PSZ3V,3.8,"AG2WVO7W7ODQCKIFZ4EEIQSC5Y7A,AFDCDOCRT7PK5OZCUBZJ3WGXQC5A,AGY5MU7BF5S7NZ7H6FDZC7BM7PAA,AHVGSKRUJAMOKHD3LI46BE322UDQ,AG4OAYEMGQAZIBMSV7SJPYDXICXA,AH22BJULNDXPJPJ5NZEBHQRAUS7A,AHF3ANMCWYYADVLTRUTKK43XXLPQ,AFH7NASUMH66QSOAFC3OEXCF5LNQ","Only affordable Stylus that works with Apple,Product is good, but Spare disk is missing for me.,Best deal for this price,Good but improvement needed,Average, better option are available,very fast and smooth work,Precision & speedy,Amazing"
B09Z28BQZT,3.9,"AFJXIJRSFMMNTYMOGJK7EE5XNRAA,AHPNKUIAW65N46LJ65KLE62O2ELQ,AEY3K25JLSHVO6HLN6ADH62FJXMQ,AGX4D4PROUQBRLWAC6L2I7UQSC4A,AGI5GQ6NFKL5BOZABRAH3KIS5C7A,AGTBOVMYG7TUOXA2KTDKPHKVOUIQ,AF7NUNBNBZ2WXQ5QGBAVERSVWZYA,AGH73AG4ROQHA5BYSSFPWXK5NXVA","Good product but little costly,Very sturdy and easy to handle and carry,Ok,Good one but not exactly like shown pictures,Good,good quality,Good quality product,Very strong but not stable at all"
B094DQWV9B,4,"AFA6YM4NTFRGHHKYN5U7HUYEVSUA,AEB3EVUTQCHIE3PGITWK72Q6EKTA,AENDMMCGUEYDYJTVD5GZ7VWYOALQ,AGYTNS7EN2WZ2WQGLKN74NA75PNA,AFXQSIUT7B2DVWYGONQGEGVMGFTA,AGBSRQCSUBTYN644BB4FVJBC6RCA,AGK2AGWUMBCU5TCFIZSFDJORZH5A,AG6DLOLZYH4E5ZATU7HOAK4REHSA","Good and does it’s work,Nice product working absolutely fine,Good,Good product,Value for Money,Okay overall,Value for money..,Good product for i phone users"
B0BBMPH39N,4.1,"AEREPHGDEP7EUMBCNLBQ67GNJQMA,AHLOJPA3DIPNKLDZVAW5XBTCSA5Q,AEAEGYFLA2BDHDKFUFJYT535NYGA,AFAC52GQISXYJ5DL4YVQHXGSE4MA,AFHE2TI3W6OLWLYJHVQNAT3C5BUQ,AF3T7GA6HBAC7MHVNY3RBAHOEXJQ,AEOHQRCRMKHNGRQRBVRQJUV3UB3A,AHRD7JPBFXQ2S3VWIQRTIKHYK66Q","I like to draw on it,Best  writing pad,Great for Noting or Doodling,Good to go,The pen is too flowy and the strokes are coming out a bit thick,Magic Slate 15-inch LCD Writing Tablet,The quality and build seems good so far.,Very useful product"
B097JQ1J5G,3.4,"AGDY4LIW3A477KFMINSUKYRMSK7Q,AHX6FDK45XLTIXMOCTEJLIVTHJDQ,AH7QP5VH5777BLVSP5M6KE2IEOWA,AG3B6VHXNSP3NV4QKN6S2UYW3IHA,AGK67PKY5YNSHMUNIPVHWPQKPBLA,AH75SNR4HB6LTEAQRARKQV4PGRJQ,AGCF4OSJR3ZAIS426KF77KR7N52Q,AESIFL6Q25WEMARTHLWMLOCS7ALQ","Average usb hub,Inferior quality goods,its CHEAP,Built in quality is low,Ok,Finish is not very good,Recieved damage piece,Packaging was damaged and is not new piece"
B07YY1BY5B,4,"AE3XH7AL52IBMYH77L5KO4DGTCDA,AHZHIHTLOMIHI5DFCYLT2ZIBMUCA,AEFZB452E6G2IGBYI3RXU7C5QGTA,AE56M2JBQC5JI3MSRAM3VTYP36HA,AEEVA2YRT3OJQTU2U7EWDW7EKPPQ,AHDGC4HI43BOPM4AH4NOT4SJNL2Q,AHQLC5YA473NA4RJFGR33PYO5GGQ,AHRP5SYVMJGYNSHAWBCS6AKC5VEQ","nice product,Great watch,Ok ok,Nice 👍,Thik thak,Avarage,Smart watch,They can improve more"
B08VRMK55F,3.4,"AFSM3ANFFBHN7NCB3JYF4RZ7YQAQ,AE67ZNU72JW5PJQHCXBG7SZX63SQ,AEWHCRZOB4UBLIBAN2HJSXDEGPBQ,AEQNCSQJK3ZBHTJ7M2ID6FLUA2CA,AEFDI2YRIMBNCPVHEGTCZ3EEJJBQ,AGS3WLGMF7WWDCLGJSVULWUNPLFQ,AEF4AQOCIUBZ2YYY25OWVB42GTKQ,AFDU4WS7SYXWPP3Y7OSPKXRJUB4A","Dissapointed in the microphone,Overall Good product in budget,don't buy for calling purpose..,Gets the job done,Good,Value for money,One side stopped working in 2 months,Very average sounding earphones"
B08CHZ3ZQ7,4.3,"AFXRH6SHIJIG475VOAVT4QPDJHIQ,AFSUZQF66HKTKPWRUOGXQKZ6VAKQ,AFZVACGHIEIUWBF2UAWI2MU67LCA,AGFNZ473LGYCCHTA6CZKSUAYVN7Q,AFHK3ZGJ2YCZLGNZTHLEN6MVGCAA,AFF4CH4SPZXHDKB5BB25KUX22SBA,AH3NRXRMQGG7MFMMJK6V4WQJYO5Q,AFW7SE27ST3TM7KFAGQEORGOCQJQ","Very good mouse Under 500,pretty good gaming mouse,very good in this budget,Really comfortable,good mouse just plug and play,Good enough,Best budget gaming mouse,Too big too hold, but you will get around it."
B08SCCG9D4,3.9,"AFROXVCIF6PZXFXLS7DLTPT2CGCQ,AHA4ODJMDNBNUVEUSICIV66LIJDA,AECLUTC5AZMCISU3ZNO6J5POEQQQ,AFN6GFJ6JSQR5IEIT4Y34BNEZAYA,AEBPHDTDFUCW7HI35KWQYFX46I6A,AELTGGPWKKSTSM7K75CTYV6PIM5Q,AEB5GI6B4ZNBZUJQPXNXKQ5M776A,AHUPT5QRQ2NHQTMF6RUCZW6WBXXQ","It's just good !,Good for WFH,Works according to needs,Great product for beginners,Good for beginners,Very nice product,Ambiance sound capture,JBL mic is best for Biginaers"
B0972BQ2RS,4.1,"AFUGDQG5WBWBZJE2NX2OICO3UFWA,AHFRVHCEDFHQ4PRJLJHZKNRN34KQ,AHZDDRQIN5ABLJXSOK7EZI2GZHYA,AHCN532M27HWIMZYEX5JVUYXR5EQ,AF6LU7CXBGSR5KKHAJVN2PSESNDA,AG2MRGYFBXUEYGEMBLUJC3F74LJQ,AFF5WUW7WRVIFAPDQNHER4FCQFAA,AERZ4XMT3P4TPSFNUYQ4AKUC6S6A","Overall Watch Review,Descent  looking, perfect working smart watch,There is a bit of snag in wake up mode,Battery is not good only one day it will come,Beginner friendly apple clone watch,elegant look,You can go for it!!,Nice product but the touchscreen and app could have been better"
B00ZRBWPA0,4.3,"AGY65IJP7XREWO3GUDT46474CYKA,AGU43SQ6PXZIL5F5RIBYVGP2JK2A,AESMLM2YPJKZK3XTTYJZFFK4VVSA,AFQO5BOLBEYCCQ2IQ2KCB3FWX25Q,AF3N7NRJHQ6Z5XZXU4HXESU2YXGA,AHL6VKPMWQ4A35OHVFRCPPBBEJMA,AG3YSO4JPZO3L6K2RWYUN5WXRDKA,AEMVESKWHANTAIVYKLAW7JYH4YYA","Nice .,very good batteries received,Longtevity,Good product, Good seller,Reasonable pricing,I liked the package and product is very good,Good,Value for money"
B0B2DD66GS,4.5,"AHITHYIQE2EATBE3LI6GU3HJSMLA,AEZJUJQB64NT76P5L7G2ESI3636A,AHYCLMEK6HTW32Y3U6V3MVCCEELA,AHN4U6CGBQDOWUPXFU7GFTTT4LPQ,AHEN3ERHEI5OYGDGM2BXEF7EH6EA,AFFX2TCBVY23U5UDFM3NTOPUSCFQ,AHHWMM74VFNSZX4JYLKWBTMNBYVA,AENJS6Z72CJBZ6HHPJE2422AE57Q","Good quality product, Best suitable storage for 4k videos,Perfect for nintendo switch oled,Best in the segmet...,Expensive,Product Is Good,Good,The delivered one was 90Mbps write property,Nice Write Speed But Read Speed Is not that much is giv..Read Speed goes to 90mbps Write 80to90mbps"
B09M869Z5V,4.2,"AG7L3FBDA2KLNZOZWS2XF7Y2GGRQ,AH6VYUL52LC2OCCRBHLSH6IH4B3A,AGD2RAVYCENEIWLBUNTSEHBJ73QA,AED4F4GBE3CHLH5VPHQFYBNTSZJA,AGNRMULABMTY7VTZAGRBYTQ2EMCQ,AFJGD6THKLQUOW46YHUM7RY2IPJQ,AE6GYV2V4MGT4VMFHJ2CDRWVYS5Q,AGF6BP7K7OUOWT5WN4AKZWW3UDLA","Value For Money But....,Compact and Budget friendly,Average,Nice product,Premium build but hoped it had more USB3.0,Decent product,Very useful for Mac users,Works fine with Macbook air M2"
B07W6VWZ8C,4.1,"AHICRWO4RPGT5JZX5X62PHKEIOAA,AELSKKUTL4Y2Q3KU5GP2L33XVMYA,AF34EG2TFEJSS6JCF6KVYXWFVKMQ,AFNLHG3TWOKXCUUSVQRLFJUO4EQQ,AGRLV5DOERPIHD7M2T4BROBCH5BA,AGSKNL5Y5BXTBFEM26LRS26MC32A,AH5PHT6FNGEAWO5L6B7DQSYHZMFQ,AEEFS3FOUKDT4GU4ERN6AOCMHTFQ","Best Speaker at low price,Good quality,Very small compared to price.,Pocket dynamite,Cute one,LOUD AND GOOD BLUETOOTH SPEAKER,Portable and good one,Superb yet portable speaker"
B07Z1X6VFC,4.4,"AFOJ6DLJQNWRLJIVLU25OZILE6RA,AHWP57C3GNX5E32HHWT43GCSC4FQ,AHAKSS633XQSBDP63G7OCYEXPV2A,AG7IZHWLVWLGGYDRPI7FNFT5FTOA,AHQTUOLZMVDGHM233DHLOCIGDSYQ,AHBXADPUQXAIJI5XTHUKDWD3OQLA,AFT2P43UBSNDT2FIVCJGU5OXO4IQ,AFFDTA4C2KBZN6U2VLE3H4Q244QA","Quality is worth the price!,Good for holding,Packaging was not good,good product,Good Product,Built quality of product is excellent,Best in quality & look,BEST"
B07YL54NVJ,4.3,"AHFX3A6IT3PFKH3WJU3BRCMOAOIA,AE57P6GZXORH2I7GELKYG4WF44EQ,AEYYJ5PIFRCXNHS2EJPMJUGTDEZQ,AFSUJDWQ273XNSVOHS2DODGGBVYQ,AGKQW7XWMS7MUWWL5OHMRKRJCIBQ,AHUIE3AFZ4L4DOWE6HF5XUXBWM7A,AHBJKJCUV3CH6774KEAQSRLKXU4A,AHCP3IJRF3CCTAK5LPCJSWLVMCGA","Worth Buying,It's a very good product at these price range go for it.,Camera SD card reader,A very handy gadget for transferring data between various devices,Product is good and working properly,Nice product,Reveewing after 3 weeks.,Use full product"
B0759QMF85,4.3,"AEWV35IS77VEIX4T7GIMS7WUPLLA,AHJJPJEYJI7CTBSWRRMIU7GW3NAQ,AEQPYAO4245QP3GSNQPFDVAKHFRA,AHLUETN2P3TVLZUYVNMSIJ3GVVPA,AE52V2LIW4Z75F47TVPERNBRPXRA,AH3EONAK3BU7EWDYJGJEBJ54KRLQ,AEDS2VTTH5GACRGL2B5F7TLJULYQ,AGOY7AILHEVOJA6SPYYUQYIFVVKA","Con = no bandwidth control,Setup is smooth and easy,Good coverage,as money as goods,The signal reach could be better,overall is ok,Product,Class product from TP-Link! A worthy investment."
B00LM4X0KU,4.3,"AEWW4LJOVXD65UKE7QCBCHQZMG7A,AGVWB5YTQZC7GAIV4PCCOFF2U27A,AFUR2THG6BYV6IRA5JV6LBQNG2AA,AFSG5TXKKCLHBK3FABKJABBBUHEQ,AF2DOUVTY5LHTVWGGVE6YHW5KEGA,AFEX5OM5UOST6POIWTBW6TCEZ2YA,AFKZZOQ7J2SOXP3OHFBEDXNFINCQ,AFD6P5IRXY6KWXUW4H7X6ECRMSLA","Clearly makes a difference,Good,Value for money,Good material,The ink of parker is very lite,Good,Good,Very good"
B08PFSZ7FH,4.2,"AEILGA3FG3TQAYO3EITLHUVI6MCA,AHINIWK2KZENSZSLBZWEDOZMNEBA,AHCOIX4FTZHKMCOH7TPK45D2KKDA,AHYFPG47CQW6OMLRJZSHPCQJXP2A,AEDE34W5WJGXECUXTOAKRHAOUGBQ,AEZW6T6MCZ36RCAVWYLROTAAACCQ,AFSNFNBATJC5YFJ3ML5STBT5A4KQ,AGUI6FOOCJNZ5DBLVZIZPGVHXQNQ","Decent quality product for the price,Nice product,Sturdy,Nice companion,Need for those who has neck pain working on Laptops,Laptop stand,Good quality,Good product"
B012MQS060,4.1,"AGH2D3JCXGY6SY5ZWKOIDELCLUQA,AFK54CUHW2VKQOGOWQD432GXJJJQ,AGWBDFED7HKRTXHFQFNGFDN32GFA,AGVIQIEZRWOFT45FVFJS532GJDEA,AGTM5VJF6YXWQ6RW4Q4OUT2OCX3Q,AFI5C2KZCUJSWZLUFDDRAPMFJPSQ,AF4FIRN7RPMBEFPQGRYS36ZJWW7Q,AF4ZFHPSSQQNBOH2HMEA7ONW5GBA","Early impression comparing MK215 with MK270  - bit underwhelmed,Lagging,It is working fine till now.,Does the job well,Excellent,Worth,To avoid lag, plug into USB port without neighboring connections,Good"
